job_title,company,location,link,description
"Staff Software Engineer, Search Infrastructure",Airbnb,Brazil,https://careers.airbnb.com/positions/7362663?gh_jid=7362663,
"Staff Software Engineer, Technical Lead - KV Stores & Caching",Airbnb,United States,https://careers.airbnb.com/positions/7527285?gh_jid=7527285,
"Staff Technical Program Manager, Reliability & Observability",Airbnb,United States,https://careers.airbnb.com/positions/7558202?gh_jid=7558202,
Strategic Finance & Analytics Intern (MBA/MS),Airbnb,United States,https://careers.airbnb.com/positions/7488879?gh_jid=7488879,
Strategic Partnership Lead ,Airbnb,Canada,https://careers.airbnb.com/positions/7535339?gh_jid=7535339,
Strategic Sourcing Manager - Corporate,Airbnb,United States ,https://careers.airbnb.com/positions/7407490?gh_jid=7407490,
Strategy and Business Growth Lead,Airbnb,"Rome, Italy",https://careers.airbnb.com/positions/7578602?gh_jid=7578602,
"Strategy and Business Growth Lead, Experiences (London)",Airbnb,"London, United Kingdom",https://careers.airbnb.com/positions/7578629?gh_jid=7578629,
Strategy and Business Growth Lead - Los Angeles or Miami,Airbnb,United States,https://careers.airbnb.com/positions/7541501?gh_jid=7541501,
Strategy and Business Growth Lead - Mexico City,Airbnb,"Mexico City, Mexico",https://careers.airbnb.com/positions/7541528?gh_jid=7541528,
Strategy and Business Growth Lead - New York City,Airbnb,"New York City, New York, United States",https://careers.airbnb.com/positions/7541153?gh_jid=7541153,
"Supervisor, Liability Claims ",Airbnb,"Gurugram , India",https://careers.airbnb.com/positions/7436362?gh_jid=7436362,
"Supervisor, Service Recovery",Airbnb,Canada,https://careers.airbnb.com/positions/7534548?gh_jid=7534548,
"Supervisor, Service Recovery",Airbnb,United States,https://careers.airbnb.com/positions/7545529?gh_jid=7545529,
"Team Specialist, Premium Support",Airbnb,Japan,https://careers.airbnb.com/positions/7559568?gh_jid=7559568,
"Team Specialist, Premium Support (German)",Airbnb,Ireland,https://careers.airbnb.com/positions/7491211?gh_jid=7491211,
"Team Specialist, Premium Support (Italian)",Airbnb,Ireland,https://careers.airbnb.com/positions/7491205?gh_jid=7491205,
"Team Specialist, Premium Support (Korean Speaking)",Airbnb,"Seoul, Korea",https://careers.airbnb.com/positions/7552398?gh_jid=7552398,
"Team Specialist, Premium Support(Mandarin Speaking)",Airbnb,Singapore,https://careers.airbnb.com/positions/7552175?gh_jid=7552175,
"Tech Lead Manager, Cloud Networking (Brazil)",Airbnb,Brazil,https://careers.airbnb.com/positions/7381450?gh_jid=7381450,
Treasury Operations Manager,Airbnb,United States ,https://careers.airbnb.com/positions/7482636?gh_jid=7482636,
"Accountant, Prime Financing",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7532645?gh_jid=7532645,
Accounting Intern,Coinbase,"Hybrid - New York, NY",https://www.coinbase.com/careers/positions/7404504?gh_jid=7404504,
"Accounting Manager, Canada CIRO",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7528144?gh_jid=7528144,
"Accounting Manager, Global GL Operations",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7453742?gh_jid=7453742,
"Accounting Manager, India Exchange",Coinbase,Remote - India,https://www.coinbase.com/careers/positions/7526890?gh_jid=7526890,
"Associate Manager, Billing Operations & Strategy",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7386397?gh_jid=7386397,
"Associate Manager, Compliance",Coinbase,"Charlotte, NC",https://www.coinbase.com/careers/positions/7530570?gh_jid=7530570,
"Associate Manager, Compliance",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6675524?gh_jid=6675524,
"Associate Manager, Compliance",Coinbase,"London, UK",https://www.coinbase.com/careers/positions/6994022?gh_jid=6994022,
"Associate Manager, Compliance",Coinbase,"Hyderabad, India",https://www.coinbase.com/careers/positions/7309638?gh_jid=7309638,
"Associate Manager, Customer Support",Coinbase,"Manila, Philippines",https://www.coinbase.com/careers/positions/7374756?gh_jid=7374756,
"Associate Manager, EDD Compliance",Coinbase,"Charlotte, NC",https://www.coinbase.com/careers/positions/6984450?gh_jid=6984450,
"Associate Manager, Quality Compliance",Coinbase,"Charlotte, NC",https://www.coinbase.com/careers/positions/7394927?gh_jid=7394927,
"Associate Manager, Transaction Monitoring Compliance",Coinbase,"Charlotte, NC",https://www.coinbase.com/careers/positions/6984453?gh_jid=6984453,
Associate Product Manager Intern,Coinbase,"Hybrid - San Francisco, CA",https://www.coinbase.com/careers/positions/7269743?gh_jid=7269743,
Base Ecosystem Fund Lead,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7376780?gh_jid=7376780,
Business Controller Intern,Coinbase,"Hybrid - New York, NY",https://www.coinbase.com/careers/positions/7434684?gh_jid=7434684,
"Business Operations Senior Associate / Manager, Platform",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7087061?gh_jid=7087061,
CaaS Sales Manager,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7332723?gh_jid=7332723,
Chief of Staff to the COO,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7298274?gh_jid=7298274,
"Coinbase Ventures, Principal",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6698952?gh_jid=6698952,
Complaints Analyst III - French Speaking,Coinbase,Remote - Luxembourg,https://www.coinbase.com/careers/positions/7182062?gh_jid=7182062,
Complaints Quality Control Analyst III,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7407954?gh_jid=7407954,
Complaints Quality Control Analyst III,Coinbase,"Hybrid - London, U.K.",https://www.coinbase.com/careers/positions/7538172?gh_jid=7538172,
Complaints Quality Control Analyst III,Coinbase,"Dublin, Ireland",https://www.coinbase.com/careers/positions/7407956?gh_jid=7407956,
Compliance Lead Analyst,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7309500?gh_jid=7309500,
Compliance Lead Analyst,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7134498?gh_jid=7134498,
Compliance Manager,Coinbase,Hybrid - Luxembourg,https://www.coinbase.com/careers/positions/7371239?gh_jid=7371239,
Compliance QA Analyst II,Coinbase,Remote - India,https://www.coinbase.com/careers/positions/7548256?gh_jid=7548256,
"Compliance Testing and Assurance, Senior Associate",Coinbase,Hybrid - Luxembourg,https://www.coinbase.com/careers/positions/7494528?gh_jid=7494528,
Consumer Content and Knowledge Operations Lead,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7558580?gh_jid=7558580,
Consumer L&D SME Trainer Lead Analyst,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7545374?gh_jid=7545374,
Consumer L&D SME Trainer Lead Analyst,Coinbase,"Hyderabad, India",https://www.coinbase.com/careers/positions/7422271?gh_jid=7422271,
"Counsel, Commercial (Institutional Legal)",Coinbase,Remote - UK,https://www.coinbase.com/careers/positions/7543273?gh_jid=7543273,
"Counsel, Commercial (Institutional Legal)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7543271?gh_jid=7543271,
"Counsel, Marketing",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7550873?gh_jid=7550873,
"Country Director, Canada",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7516016?gh_jid=7516016,
Customer Success Specialist,Coinbase,"Charlotte, NC",https://www.coinbase.com/careers/positions/7551492?gh_jid=7551492,
Customer Support Specialist,Coinbase,Remote - Singapore,https://www.coinbase.com/careers/positions/7546677?gh_jid=7546677,
Customer Support Supervisor,Coinbase,"Manila, Philippines",https://www.coinbase.com/careers/positions/6342576?gh_jid=6342576,
Customer Support Supervisor,Coinbase,"Hyderabad, India",https://www.coinbase.com/careers/positions/7277767?gh_jid=7277767,
Customer Support Supervisor (Social Media Support),Coinbase,"Hyderabad, India",https://www.coinbase.com/careers/positions/7139637?gh_jid=7139637,
CX Vendor Manager,Coinbase,Remote - Ireland,https://www.coinbase.com/careers/positions/7399218?gh_jid=7399218,
CX Vendor Manager,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7399216?gh_jid=7399216,
Data Scientist II - Product,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7565761?gh_jid=7565761,
Data Scientist II - Product Analytics,Coinbase,Remote - UK,https://www.coinbase.com/careers/positions/6746202?gh_jid=6746202,
Data Scientist II - Product Analytics,Coinbase,"Berlin, Germany",https://www.coinbase.com/careers/positions/6746206?gh_jid=6746206,
Derivatives Sales Manager,Coinbase,Remote - India,https://www.coinbase.com/careers/positions/7315304?gh_jid=7315304,
"Director, APAC Policy",Coinbase,Remote - Singapore,https://www.coinbase.com/careers/positions/7565155?gh_jid=7565155,
"Director of Engineering, Custody",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7483990?gh_jid=7483990,
Director of Product  - Growth,Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7392430?gh_jid=7392430,
Director of Product  - Growth,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7361764?gh_jid=7361764,
"Director, Operational Risk",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7580183?gh_jid=7580183,
"Director, Product Management - Platform Infrastructure",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7032070?gh_jid=7032070,
"EDD Manager Compliance, London COE ",Coinbase,"London, UK",https://www.coinbase.com/careers/positions/7002449?gh_jid=7002449,
Employee & Workplace Experience Intern,Coinbase,"Hybrid - New York, NY",https://www.coinbase.com/careers/positions/7307242?gh_jid=7307242,
Engineering Manager (Consumer - Coinbase Card),Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6375111?gh_jid=6375111,
Engineering Manager (Consumer - Growth),Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7261791?gh_jid=7261791,
Engineering Manager (Consumer - Growth),Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/5963736?gh_jid=5963736,
Engineering Manager (Consumer - Payments),Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6600248?gh_jid=6600248,
Engineering Manager (Consumer - Trading),Coinbase,Remote - Canada; Remote - USA,https://www.coinbase.com/careers/positions/6936640?gh_jid=6936640,
Engineering Manager - Data Platform,Coinbase,Remote - India,https://www.coinbase.com/careers/positions/7340153?gh_jid=7340153,
Engineering Manager (Institutional - Derivatives),Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7462997?gh_jid=7462997,
Engineering Manager (Institutional - Derivatives),Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7462963?gh_jid=7462963,
Engineering Manager (Institutional - Exchange),Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7017524?gh_jid=7017524,
Engineering Manager (Institutional - Exchange),Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7017481?gh_jid=7017481,
Engineering Manager - Risk Platform,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7563703?gh_jid=7563703,
Expense Analyst,Coinbase,Remote - India,https://www.coinbase.com/careers/positions/7571801?gh_jid=7571801,
Finance Manager,Coinbase,Hybrid - Luxembourg,https://www.coinbase.com/careers/positions/7550090?gh_jid=7550090,
Fund Operations Associate (Echo),Coinbase,Remote - UK,https://www.coinbase.com/careers/positions/7571621?gh_jid=7571621,
Head of SEC Reporting,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6964998?gh_jid=6964998,
Head of SEC Reporting,Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/6965002?gh_jid=6965002,
Head of Social Media Support,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7523732?gh_jid=7523732,
"Institutional Sales, RFP Associate",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7421527?gh_jid=7421527,
Internal Audit Intern,Coinbase,Hybrid - Luxembourg,https://www.coinbase.com/careers/positions/7322937?gh_jid=7322937,
Internal Audit Intern,Coinbase,"Hybrid - London, U.K.",https://www.coinbase.com/careers/positions/7322939?gh_jid=7322939,
Internal Audit Model Risk Manager,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7542725?gh_jid=7542725,
Internal Audit - Professional Practices Lead,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7542788?gh_jid=7542788,
"Internal Audit Senior, IT",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7365422?gh_jid=7365422,
Lead Analyst - Transaction Monitoring Compliance,Coinbase,Remote - Singapore,https://www.coinbase.com/careers/positions/7516383?gh_jid=7516383,
Lead Compliance Analyst,Coinbase,"Charlotte, NC",https://www.coinbase.com/careers/positions/7579665?gh_jid=7579665,
Lead EDD Compliance Analyst,Coinbase,"Charlotte, NC",https://www.coinbase.com/careers/positions/6984439?gh_jid=6984439,
Lead TMS Compliance Analyst ,Coinbase,"Charlotte, NC",https://www.coinbase.com/careers/positions/6984444?gh_jid=6984444,
Lead TMS Compliance Analyst III,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7452539?gh_jid=7452539,
Lead TMS Quality Compliance Analyst,Coinbase,"Charlotte, NC",https://www.coinbase.com/careers/positions/6984448?gh_jid=6984448,
Machine Learning Engineer Intern,Coinbase,"Hybrid - San Francisco, CA",https://www.coinbase.com/careers/positions/7294075?gh_jid=7294075,
Machine Learning Engineer - Risk AI/ML,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7569237?gh_jid=7569237,
"Manager, Corporate Development",Coinbase,"Hybrid - New York, NY",https://www.coinbase.com/careers/positions/7549879?gh_jid=7549879,
"Manager, Growth Partnerships",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7558773?gh_jid=7558773,
Manager of Compliance Testing and Assurance,Coinbase,Hybrid - Luxembourg,https://www.coinbase.com/careers/positions/7286062?gh_jid=7286062,
"Manager, On-Site Executive IT Support (Residential Operations)",Coinbase,"Hybrid - Los Angeles, CA",https://www.coinbase.com/careers/positions/7409945?gh_jid=7409945,
"Manager, Tax Accounting and Provision",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7523987?gh_jid=7523987,
On‑Site IT Support Engineer (Residential Operations),Coinbase,"Hybrid - Los Angeles, CA",https://www.coinbase.com/careers/positions/7409941?gh_jid=7409941,
Operations Manager,Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7574405?gh_jid=7574405,
Operations Senior Associate,Coinbase,Remote - UK,https://www.coinbase.com/careers/positions/7304704?gh_jid=7304704,
"Principal Software Engineer, Backend - Platform ",Coinbase,Remote - India,https://www.coinbase.com/careers/positions/6821476?gh_jid=6821476,
"Product Counsel, Financial Services & Loyalty",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7565853?gh_jid=7565853,
Product Designer II ,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/5958223?gh_jid=5958223,
Product Design Intern,Coinbase,"Hybrid - San Francisco, CA",https://www.coinbase.com/careers/positions/7325051?gh_jid=7325051,
Product Manager II - Blockchain Data Platform,Coinbase,Remote - Canada; Remote - USA,https://www.coinbase.com/careers/positions/7035824?gh_jid=7035824,
Product Manager II - Cash Balances ,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7484189?gh_jid=7484189,
"Product Manager II, CB1 Member Experience",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7574956?gh_jid=7574956,
"Product Manager II, DeFi Borrow ",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7567991?gh_jid=7567991,
"Product manager II, Defi Lend ",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7545975?gh_jid=7545975,
Product Manager I - Institutional Staking,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7463201?gh_jid=7463201,
Product Manager II - Onchain Foundations,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7411804?gh_jid=7411804,
Product Manager II - Onchain Foundations,Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7411808?gh_jid=7411808,
Product Manager II - Platform Infrastructure,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/5957003?gh_jid=5957003,
"Product Manager II - Retail Tax, Transactions, and Performance",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7558041?gh_jid=7558041,
"Program Design Manager, Compliance",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7362897?gh_jid=7362897,
Program Manager II,Coinbase,Remote - Netherlands,https://www.coinbase.com/careers/positions/7297113?gh_jid=7297113,
"Protocol Sales Associate, Capital Formation",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7521900?gh_jid=7521900,
Resolution Operations Specialist,Coinbase,Remote - Singapore,https://www.coinbase.com/careers/positions/7361753?gh_jid=7361753,
Senior Accountant,Coinbase,Remote - UK,https://www.coinbase.com/careers/positions/7554014?gh_jid=7554014,
"Senior Accountant, Asset Management",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7462964?gh_jid=7462964,
"Senior Accountant, Capital Markets",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7445174?gh_jid=7445174,
Senior AML Investigations Trainer,Coinbase,"Charlotte, NC",https://www.coinbase.com/careers/positions/6852375?gh_jid=6852375,
"Senior Analyst, Security Compliance (SOX IT)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7342506?gh_jid=7342506,
"Senior Analyst, Technology Risk",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7550672?gh_jid=7550672,
Senior Analytics Engineer,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7532597?gh_jid=7532597,
Senior Applied Scientist - Pricing,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6260039?gh_jid=6260039,
"Senior Associate, Financial & International Partnerships",Coinbase,Remote - UK,https://www.coinbase.com/careers/positions/7520356?gh_jid=7520356,
"Senior Associate, Regulatory Change Management",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7365908?gh_jid=7365908,
"Senior Counsel, Consumer Litigation",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7452639?gh_jid=7452639,
"Senior Counsel, Licensing and Crypto Products",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7565669?gh_jid=7565669,
"Senior Counsel, Product (Base)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7578610?gh_jid=7578610,
"Senior Counsel, Product Legal",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7441637?gh_jid=7441637,
"Senior Counsel, Regulatory Litigation",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7453869?gh_jid=7453869,
"Senior Counsel, Security and Technology",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7550415?gh_jid=7550415,
Senior Data Scientist - Product,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7565815?gh_jid=7565815,
Senior Engineering Manager (Consumer - Growth App & Infra),Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7354172?gh_jid=7354172,
"Senior Finance Analyst, Corporate Strategic Finance",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7568051?gh_jid=7568051,
"Senior Finance & Strategy Analyst, Consumer",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7438893?gh_jid=7438893,
Senior Institutional Sales Associate,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7435374?gh_jid=7435374,
Senior Machine Learning Engineer - Risk AI/ML,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7560847?gh_jid=7560847,
 Senior Machine Learning Platform Engineer,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7527185?gh_jid=7527185,
Senior Machine Learning Platform Engineer,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7484931?gh_jid=7484931,
"Senior Manager, Analytics Engineering",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7551227?gh_jid=7551227,
"Senior Manager, Base Ecosystem",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7236346?gh_jid=7236346,
"Senior Manager, Compliance (Strategic Execution Lead)",Coinbase,Remote - UK,https://www.coinbase.com/careers/positions/7261886?gh_jid=7261886,
"Senior Manager, Data Loss Prevention",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7363107?gh_jid=7363107,
"Senior Manager, Finance Transformation",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7430307?gh_jid=7430307,
Senior Offensive Security Engineer (IOT / Network Pentesting),Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7411772?gh_jid=7411772,
"Senior Paralegal, Litigation",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7339681?gh_jid=7339681,
Senior Platform Operations Manager,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7300937?gh_jid=7300937,
Senior Product Designer - Institutional ,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7516155?gh_jid=7516155,
"Senior Product Designer, Staking & Earn",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7577219?gh_jid=7577219,
Senior Product Manager,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7426746?gh_jid=7426746,
Senior Product Manager - Brokerage Product,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6979056?gh_jid=6979056,
Senior Product Manager - Consumer Growth Incentives,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7361803?gh_jid=7361803,
Senior Product Manager - Defi Lend ,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6951225?gh_jid=6951225,
"Senior Product Manager, EAA - Finance Systems",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7404427?gh_jid=7404427,
"Senior Product Manager, Enterprise Apps",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7558831?gh_jid=7558831,
Senior Product Manager - Exchange,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6979057?gh_jid=6979057,
Senior Product Manager - Financial Engineering,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7368784?gh_jid=7368784,
"Senior Product Manager, HR Technology",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7539707?gh_jid=7539707,
"Senior Product Manager, Security",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6970063?gh_jid=6970063,
Senior Product Manager - Security Platform,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7367386?gh_jid=7367386,
"Senior Product Manager, Tokenization",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7392503?gh_jid=7392503,
Senior Program Lead (Proactive Support),Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7523743?gh_jid=7523743,
Senior Risk Analyst,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7542630?gh_jid=7542630,
Senior Security Program Manager,Coinbase,Remote - UK,https://www.coinbase.com/careers/positions/7076823?gh_jid=7076823,
Senior Security Program Manager,Coinbase,Remote - Ireland,https://www.coinbase.com/careers/positions/6757034?gh_jid=6757034,
"Senior Site Reliability Engineer, Identity Platform",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7516971?gh_jid=7516971,
"Senior Smart Contract Engineer, Tokenization",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7426373?gh_jid=7426373,
Senior Software Engineer,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7255761?gh_jid=7255761,
Senior Software Engineer - AI Platform  (AI Acceleration),Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7575167?gh_jid=7575167,
Senior Software Engineer - AI Platform (AI Acceleration),Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7575142?gh_jid=7575142,
" Senior Software Engineer, Backend - Blockchain Platform (Blockchain Data Processing) ",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7558592?gh_jid=7558592,
"Senior Software Engineer,  Backend - Blockchain Platform (Blockchain Nodes) ",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7551868?gh_jid=7551868,
"Senior Software Engineer, Backend - Blockchain Platform (Staking Data)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7573222?gh_jid=7573222,
"Senior Software Engineer, Backend (Consumer - Coinbase Card)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7530582?gh_jid=7530582,
"Senior Software Engineer, Backend (Consumer - Coinbase One)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7135202?gh_jid=7135202,
"Senior Software Engineer, Backend (Consumer - Growth)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6650932?gh_jid=6650932,
"Senior Software Engineer, Backend (Consumer - Growth)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/6650938?gh_jid=6650938,
"Senior Software Engineer, Backend (Consumer - Growth & App Infra)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7257545?gh_jid=7257545,
"Senior Software Engineer, Backend (Consumer -  International)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7012102?gh_jid=7012102,
"Senior Software Engineer, Backend (Consumer Products)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/5961458?gh_jid=5961458,
"Senior Software Engineer, Backend (Consumer - Stablecoin)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/6570384?gh_jid=6570384,
"Senior Software Engineer, Backend (Developer - Foundations)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7306832?gh_jid=7306832,
"Senior Software Engineer, Backend (Developer - Foundations)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7306817?gh_jid=7306817,
"Senior Software Engineer, Backend (Developer - Stablecoin Ecosystem)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7306980?gh_jid=7306980,
"Senior Software Engineer, Backend (Developer - Stablecoin Payments)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7306981?gh_jid=7306981,
"Senior Software Engineer, Backend - Financial Hub",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6855597?gh_jid=6855597,
"Senior Software Engineer, Backend (Institutional - Markets)",Coinbase,Remote - Netherlands,https://www.coinbase.com/careers/positions/7364719?gh_jid=7364719,
"Senior Software Engineer, Backend (Institutional - Markets, Exchange)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7543285?gh_jid=7543285,
"Senior Software Engineer, Backend (Institutional - Prime Onchain Wallet)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7469480?gh_jid=7469480,
"Senior Software Engineer, Backend (Institutional - Prime Onchain Wallet)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7469466?gh_jid=7469466,
"Senior Software Engineer, Backend (Institutional - Staking)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7469473?gh_jid=7469473,
"Senior Software Engineer, Backend (Institutional - Staking)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7236987?gh_jid=7236987,
"Senior Software Engineer, Backend (Platform - Finance Engineering)",Coinbase,Remote - India,https://www.coinbase.com/careers/positions/4950761?gh_jid=4950761,
"Senior Software Engineer, Backend (Platform - Onboarding)",Coinbase,Remote - India,https://www.coinbase.com/careers/positions/7433023?gh_jid=7433023,
"Senior Software Engineer, Blockchain Platform (Blockchain Data Processing) ",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7059330?gh_jid=7059330,
"Senior Software Engineer, Blockchain Platform (Staking Validators)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7118768?gh_jid=7118768,
"Senior Software Engineer (Consumer - Growth & App Infra, Growth Foundations)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6276169?gh_jid=6276169,
"Senior Software Engineer, Data Platform ",Coinbase,Remote - India,https://www.coinbase.com/careers/positions/7440694?gh_jid=7440694,
Senior Software Engineer (EAA),Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7483221?gh_jid=7483221,
"Senior Software Engineer, Echo",Coinbase,Remote - UK,https://www.coinbase.com/careers/positions/7392110?gh_jid=7392110,
Senior Software Engineer - Financial Hub (Transfers),Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7579121?gh_jid=7579121,
"Senior Software Engineer, Frontend (Consumer - Growth)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7261961?gh_jid=7261961,
